FL Paper Experiment | INFO flwr 2024-03-20 14:47:54,009 | main.py:25 | 
FL Paper Experiment | DEBUG flwr 2024-03-21 06:21:00,092 | server.py:236 | fit_round 54 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 06:21:03,013 | server.py:173 | evaluate_round 54: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 06:21:32,120 | server.py:187 | evaluate_round 54 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 06:21:32,121 | server.py:222 | fit_round 55: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 06:27:07,189 | server.py:236 | fit_round 55 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 06:27:10,395 | server.py:173 | evaluate_round 55: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 06:27:40,516 | server.py:187 | evaluate_round 55 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 06:27:40,516 | server.py:222 | fit_round 56: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 06:33:08,040 | server.py:236 | fit_round 56 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 06:33:10,585 | server.py:173 | evaluate_round 56: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 06:33:38,939 | server.py:187 | evaluate_round 56 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 06:33:38,940 | server.py:222 | fit_round 57: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 06:39:05,069 | server.py:236 | fit_round 57 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 06:39:07,825 | server.py:173 | evaluate_round 57: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 06:39:37,007 | server.py:187 | evaluate_round 57 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 06:39:37,008 | server.py:222 | fit_round 58: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 06:45:04,680 | server.py:236 | fit_round 58 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 06:45:07,592 | server.py:173 | evaluate_round 58: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 06:45:37,443 | server.py:187 | evaluate_round 58 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 06:45:37,443 | server.py:222 | fit_round 59: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 06:51:10,187 | server.py:236 | fit_round 59 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 06:51:12,790 | server.py:173 | evaluate_round 59: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 06:51:41,731 | server.py:187 | evaluate_round 59 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 06:51:41,732 | server.py:222 | fit_round 60: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 06:57:27,584 | server.py:236 | fit_round 60 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 06:57:35,763 | server.py:173 | evaluate_round 60: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 06:58:04,466 | server.py:187 | evaluate_round 60 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 06:58:04,466 | server.py:222 | fit_round 61: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 07:03:32,860 | server.py:236 | fit_round 61 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 07:03:35,050 | server.py:173 | evaluate_round 61: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 07:04:03,774 | server.py:187 | evaluate_round 61 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 07:04:03,775 | server.py:222 | fit_round 62: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 07:09:34,121 | server.py:236 | fit_round 62 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 07:09:36,784 | server.py:173 | evaluate_round 62: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 07:10:06,676 | server.py:187 | evaluate_round 62 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 07:10:06,678 | server.py:222 | fit_round 63: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 07:15:38,850 | server.py:236 | fit_round 63 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 07:15:41,659 | server.py:173 | evaluate_round 63: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 07:16:11,107 | server.py:187 | evaluate_round 63 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 07:16:11,107 | server.py:222 | fit_round 64: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 07:21:47,367 | server.py:236 | fit_round 64 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 07:21:50,073 | server.py:173 | evaluate_round 64: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 07:22:19,096 | server.py:187 | evaluate_round 64 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 07:22:19,097 | server.py:222 | fit_round 65: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 07:27:52,951 | server.py:236 | fit_round 65 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 07:27:57,054 | server.py:173 | evaluate_round 65: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 07:28:26,433 | server.py:187 | evaluate_round 65 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 07:28:26,434 | server.py:222 | fit_round 66: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 07:34:01,841 | server.py:236 | fit_round 66 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 07:34:04,571 | server.py:173 | evaluate_round 66: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 07:34:33,497 | server.py:187 | evaluate_round 66 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 07:34:33,497 | server.py:222 | fit_round 67: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 07:40:00,854 | server.py:236 | fit_round 67 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 07:40:03,359 | server.py:173 | evaluate_round 67: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 07:40:33,451 | server.py:187 | evaluate_round 67 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 07:40:33,451 | server.py:222 | fit_round 68: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 07:46:07,125 | server.py:236 | fit_round 68 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 07:46:09,950 | server.py:173 | evaluate_round 68: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 07:46:39,521 | server.py:187 | evaluate_round 68 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 07:46:39,522 | server.py:222 | fit_round 69: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 07:52:14,615 | server.py:236 | fit_round 69 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 07:52:17,100 | server.py:173 | evaluate_round 69: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 07:52:46,299 | server.py:187 | evaluate_round 69 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 07:52:46,300 | server.py:222 | fit_round 70: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 07:58:26,299 | server.py:236 | fit_round 70 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 07:58:29,313 | server.py:173 | evaluate_round 70: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 07:58:59,355 | server.py:187 | evaluate_round 70 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 07:58:59,355 | server.py:222 | fit_round 71: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 08:04:40,805 | server.py:236 | fit_round 71 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 08:04:43,365 | server.py:173 | evaluate_round 71: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 08:05:12,753 | server.py:187 | evaluate_round 71 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 08:05:12,754 | server.py:222 | fit_round 72: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 08:10:53,509 | server.py:236 | fit_round 72 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 08:10:55,958 | server.py:173 | evaluate_round 72: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 08:11:25,059 | server.py:187 | evaluate_round 72 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 08:11:25,059 | server.py:222 | fit_round 73: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 08:17:04,093 | server.py:236 | fit_round 73 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 08:17:10,230 | server.py:173 | evaluate_round 73: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 08:17:40,776 | server.py:187 | evaluate_round 73 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 08:17:40,777 | server.py:222 | fit_round 74: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 08:23:25,793 | server.py:236 | fit_round 74 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 08:23:28,536 | server.py:173 | evaluate_round 74: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 08:23:58,019 | server.py:187 | evaluate_round 74 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 08:23:58,020 | server.py:222 | fit_round 75: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 08:29:39,990 | server.py:236 | fit_round 75 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 08:29:43,877 | server.py:173 | evaluate_round 75: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 08:30:14,116 | server.py:187 | evaluate_round 75 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 08:30:14,117 | server.py:222 | fit_round 76: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 08:35:59,245 | server.py:236 | fit_round 76 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 08:36:02,023 | server.py:173 | evaluate_round 76: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 08:36:31,310 | server.py:187 | evaluate_round 76 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 08:36:31,310 | server.py:222 | fit_round 77: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 08:42:12,392 | server.py:236 | fit_round 77 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 08:42:15,163 | server.py:173 | evaluate_round 77: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 08:42:45,969 | server.py:187 | evaluate_round 77 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 08:42:45,969 | server.py:222 | fit_round 78: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 08:48:35,201 | server.py:236 | fit_round 78 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 08:48:38,191 | server.py:173 | evaluate_round 78: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 08:49:07,906 | server.py:187 | evaluate_round 78 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 08:49:07,907 | server.py:222 | fit_round 79: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 08:54:48,644 | server.py:236 | fit_round 79 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 08:54:51,464 | server.py:173 | evaluate_round 79: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 08:55:21,055 | server.py:187 | evaluate_round 79 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 08:55:21,055 | server.py:222 | fit_round 80: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 09:01:07,966 | server.py:236 | fit_round 80 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 09:01:10,807 | server.py:173 | evaluate_round 80: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 09:01:41,052 | server.py:187 | evaluate_round 80 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 09:01:41,053 | server.py:222 | fit_round 81: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 09:07:32,344 | server.py:236 | fit_round 81 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 09:07:35,104 | server.py:173 | evaluate_round 81: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 09:08:04,557 | server.py:187 | evaluate_round 81 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 09:08:04,557 | server.py:222 | fit_round 82: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 09:13:56,847 | server.py:236 | fit_round 82 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 09:13:59,627 | server.py:173 | evaluate_round 82: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 09:14:29,302 | server.py:187 | evaluate_round 82 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 09:14:29,302 | server.py:222 | fit_round 83: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 09:20:13,222 | server.py:236 | fit_round 83 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 09:20:16,290 | server.py:173 | evaluate_round 83: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 09:20:45,570 | server.py:187 | evaluate_round 83 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 09:20:45,571 | server.py:222 | fit_round 84: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 09:26:37,168 | server.py:236 | fit_round 84 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 09:26:39,870 | server.py:173 | evaluate_round 84: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 09:27:09,792 | server.py:187 | evaluate_round 84 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 09:27:09,793 | server.py:222 | fit_round 85: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 09:32:58,716 | server.py:236 | fit_round 85 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 09:33:01,526 | server.py:173 | evaluate_round 85: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 09:33:30,868 | server.py:187 | evaluate_round 85 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 09:33:30,869 | server.py:222 | fit_round 86: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 09:39:16,988 | server.py:236 | fit_round 86 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 09:39:19,849 | server.py:173 | evaluate_round 86: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 09:39:48,718 | server.py:187 | evaluate_round 86 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 09:39:48,718 | server.py:222 | fit_round 87: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 09:45:44,227 | server.py:236 | fit_round 87 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 09:45:47,111 | server.py:173 | evaluate_round 87: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 09:46:17,414 | server.py:187 | evaluate_round 87 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 09:46:17,415 | server.py:222 | fit_round 88: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 09:52:13,792 | server.py:236 | fit_round 88 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 09:52:16,584 | server.py:173 | evaluate_round 88: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 09:52:46,463 | server.py:187 | evaluate_round 88 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 09:52:46,464 | server.py:222 | fit_round 89: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 09:58:36,876 | server.py:236 | fit_round 89 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 09:58:39,524 | server.py:173 | evaluate_round 89: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 09:59:09,223 | server.py:187 | evaluate_round 89 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 09:59:09,223 | server.py:222 | fit_round 90: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 10:05:08,623 | server.py:236 | fit_round 90 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 10:05:11,467 | server.py:173 | evaluate_round 90: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 10:05:41,637 | server.py:187 | evaluate_round 90 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 10:05:41,638 | server.py:222 | fit_round 91: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 10:11:46,715 | server.py:236 | fit_round 91 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 10:11:49,596 | server.py:173 | evaluate_round 91: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 10:12:19,342 | server.py:187 | evaluate_round 91 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 10:12:19,342 | server.py:222 | fit_round 92: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 10:18:19,530 | server.py:236 | fit_round 92 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 10:18:22,223 | server.py:173 | evaluate_round 92: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 10:18:51,665 | server.py:187 | evaluate_round 92 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 10:18:51,665 | server.py:222 | fit_round 93: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 10:24:50,427 | server.py:236 | fit_round 93 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 10:24:53,268 | server.py:173 | evaluate_round 93: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 10:25:23,508 | server.py:187 | evaluate_round 93 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 10:25:23,509 | server.py:222 | fit_round 94: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 10:31:22,947 | server.py:236 | fit_round 94 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 10:31:26,010 | server.py:173 | evaluate_round 94: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 10:31:55,977 | server.py:187 | evaluate_round 94 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 10:31:55,978 | server.py:222 | fit_round 95: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 10:37:59,271 | server.py:236 | fit_round 95 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 10:38:02,194 | server.py:173 | evaluate_round 95: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 10:38:31,287 | server.py:187 | evaluate_round 95 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 10:38:31,287 | server.py:222 | fit_round 96: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 10:44:32,006 | server.py:236 | fit_round 96 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 10:44:34,880 | server.py:173 | evaluate_round 96: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 10:45:05,104 | server.py:187 | evaluate_round 96 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 10:45:05,105 | server.py:222 | fit_round 97: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 10:51:10,667 | server.py:236 | fit_round 97 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 10:51:13,350 | server.py:173 | evaluate_round 97: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 10:51:43,961 | server.py:187 | evaluate_round 97 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 10:51:43,962 | server.py:222 | fit_round 98: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 10:57:46,216 | server.py:236 | fit_round 98 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 10:57:48,838 | server.py:173 | evaluate_round 98: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 10:58:17,748 | server.py:187 | evaluate_round 98 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 10:58:17,749 | server.py:222 | fit_round 99: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 11:04:20,630 | server.py:236 | fit_round 99 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 11:04:23,453 | server.py:173 | evaluate_round 99: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 11:04:52,786 | server.py:187 | evaluate_round 99 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 11:04:52,786 | server.py:222 | fit_round 100: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 11:10:56,869 | server.py:236 | fit_round 100 received 10 results and 0 failures
FL Paper Experiment | DEBUG flwr 2024-03-21 11:10:59,727 | server.py:173 | evaluate_round 100: strategy sampled 10 clients (out of 10)
FL Paper Experiment | DEBUG flwr 2024-03-21 11:11:29,651 | server.py:187 | evaluate_round 100 received 10 results and 0 failures
FL Paper Experiment | INFO flwr 2024-03-21 11:11:29,652 | server.py:153 | FL finished in 36855.224510678
FL Paper Experiment | INFO flwr 2024-03-21 11:11:29,667 | app.py:226 | app_fit: losses_distributed [(1, 2.0465389755037093), (2, 2.0064050912857057), (3, 1.7841028319464787), (4, 1.8299974799156193), (5, 1.7981921805275811), (6, 1.7884788155555724), (7, 1.7981430066956416), (8, 1.7805145714018078), (9, 1.7872887267006767), (10, 1.751295692390866), (11, 1.6789939522743225), (12, 1.6455255680614047), (13, 1.6664839254485233), (14, 1.6553786569171485), (15, 1.6746797362963357), (16, 1.656834337446425), (17, 1.615303953488668), (18, 1.5987284236484105), (19, 1.6292022850778367), (20, 1.624905094835493), (21, 1.6536847207281327), (22, 1.5648269944720798), (23, 1.572995270623101), (24, 1.563734500937992), (25, 1.5958758725060356), (26, 1.592441029018826), (27, 1.576069634490543), (28, 1.5648120681444806), (29, 1.5776692072550458), (30, 1.5415443301200866), (31, 1.5594267235861885), (32, 1.5137249112129214), (33, 1.549454775121477), (34, 1.5078285574913024), (35, 1.497367400593228), (36, 1.4747575336032441), (37, 1.4386937459309896), (38, 1.425392836994595), (39, 1.3956372102101642), (40, 1.3506553649902344), (41, 1.3677297830581667), (42, 1.3360612220234342), (43, 1.3380235036214192), (44, 1.281815128856235), (45, 1.2495287126964993), (46, 1.2361025200949776), (47, 1.1778303080134922), (48, 1.1916498250431484), (49, 1.2145231829749215), (50, 1.2219267871644761), (51, 1.1894206166267396), (52, 1.1766321659088135), (53, 1.1863014883465237), (54, 1.1743473582797581), (55, 1.2046247535281713), (56, 1.1828483992152745), (57, 1.2023391524950664), (58, 1.1632075283262462), (59, 1.1626886738671196), (60, 1.1745000057750279), (61, 1.219403224521213), (62, 1.1420133166842992), (63, 1.1567859715885587), (64, 1.1548331379890442), (65, 1.1407799045244853), (66, 1.1585580229759216), (67, 1.1460007760259838), (68, 1.1606947554482356), (69, 1.1895355568991766), (70, 1.1473950690693329), (71, 1.1292653997739155), (72, 1.1091548959414166), (73, 1.1101882682906257), (74, 1.1103451795048183), (75, 1.1099774652057222), (76, 1.0569607827398513), (77, 1.0981612073050606), (78, 1.0900411195225188), (79, 1.0878255936834547), (80, 1.0706501033571032), (81, 1.1109484513600667), (82, 1.0239028056462607), (83, 1.046724698940913), (84, 1.0956891669167412), (85, 1.0461035324467551), (86, 1.0489224387539757), (87, 1.0446284022596146), (88, 1.0327283203601838), (89, 1.0205836911996207), (90, 1.0556221617592705), (91, 1.0647774265872108), (92, 1.029192630449931), (93, 1.0265167474746704), (94, 1.018551078769896), (95, 1.035309112071991), (96, 0.9905757380856407), (97, 1.0084528154797023), (98, 0.9942280299133724), (99, 0.9555342310004764), (100, 1.0169785658518473)]
FL Paper Experiment | INFO flwr 2024-03-21 11:11:29,667 | app.py:227 | app_fit: metrics_distributed_fit {}
